,DATE,RESIDUE_P,HUMUS_P,FERTZR_P,NET_PL_EXCH_P,EXCH_PO4,SUR_DOP+SED_FLX,SUB_DOP_FLX,SUR_DIP_FLX,SUB_DIP_FLX,PRECIP_P,MICRO_P,FIRE_POX_EMIT,PO4_1,PO4_2,PO4_3,PO4_4,PO4_5,PO4_6,PO4_7,PO4_8,PO4_9,PO4_10,PO4_11,PO4_12,PO4_13,PO4_14,PO4_15,EXCH_P_1,EXCH_P_2,EXCH_P_3,EXCH_P_4,EXCH_P_5,EXCH_P_6,EXCH_P_7,EXCH_P_8,EXCH_P_9,EXCH_P_10,EXCH_P_11,EXCH_P_12,EXCH_P_13,EXCH_P_14,EXCH_P_15,PO4_RES,EXCH_P_RES,ECO_HVST_P,NET_P_MIN
1841,16012006.0,3.357375,135.3101,0.0,0.0,40.08173,0.0,4.159002e-08,0.0,-0.0004568089,1164.552,1.329288,0.0,0.2209927,0.2596221,0.2018157,0.05052073,0.0391433,0.02303948,0.03032284,0.07764713,0.1523393,0.1583203,0.1673376,0.1736531,0.1884213,0.1917578,0.0,38.58535,35.47902,30.71517,8.531374,6.805934,2.612364,2.499442,5.201565,8.677469,9.238398,10.09292,10.65197,12.02361,12.36946,0.0,0.1157525,0.0,0.0,0.007462488
1842,17012006.0,3.357073,135.3098,0.0,0.0,40.09047,0.0,4.159002e-08,0.0,-0.0006195378,1164.544,1.329267,0.0,0.2278875,0.256606,0.2006532,0.05148087,0.04004958,0.02301941,0.03028224,0.07768743,0.1524007,0.1583676,0.1673786,0.1736856,0.188386,0.1917944,0.0,38.56455,35.45623,30.69366,8.524375,6.799913,2.612213,2.50052,5.204876,8.682039,9.242725,10.09677,10.65531,12.02554,12.37107,0.0,0.1486757,0.0,0.0,0.008019676
1843,18012006.0,3.356797,135.3095,0.0,0.0,40.09925,0.0,4.159002e-08,0.0,-0.0007745284,1164.537,1.329219,0.0,0.2147046,0.2580405,0.200384,0.05212775,0.04076535,0.02300842,0.0302211,0.07769262,0.1524527,0.1584149,0.1674199,0.1737144,0.1883897,0.1918201,0.0,38.54439,35.43412,30.67201,8.517692,6.794182,2.61206,2.501581,5.208189,8.68661,9.247053,10.10061,10.65864,12.0274,12.37286,0.0,0.09624208,0.0,0.0,0.008538909
1844,19012006.0,3.356475,135.3092,0.0,0.0,40.10802,0.0,4.159002e-08,0.0,-0.0007936946,1164.529,1.329219,0.0,0.220712,0.2601958,0.2007476,0.05186015,0.04057656,0.0230308,0.03023632,0.07770702,0.1524966,0.1584613,0.1674608,0.1737433,0.1884082,0.1918408,0.0,38.52064,35.41219,30.65069,8.511074,6.788558,2.611909,2.502636,5.211498,8.691181,9.251383,10.10446,10.66198,12.02926,12.37458,0.0,0.08245078,0.0,0.0,0.009102951
1845,20012006.0,3.356144,135.3089,0.0,0.0,40.11683,0.0,4.159002e-08,0.0,-0.0007936946,1164.521,1.329042,0.0,0.2360906,0.2566904,0.1997613,0.05206024,0.04068733,0.02301668,0.03024041,0.07773598,0.1525401,0.1585065,0.1675014,0.1737728,0.1884283,0.1918609,0.0,38.49995,35.39051,30.62945,8.504461,6.782922,2.611758,2.50369,5.21478,8.695752,9.255711,10.10831,10.66531,12.03113,12.37619,0.0,0.1215008,0.0,0.0,0.009679976
1846,21012006.0,3.355875,135.3086,0.0,0.0,40.12568,0.0,4.15913e-08,0.0,-0.0007936946,1164.514,1.328908,0.0,0.2097814,0.2564923,0.1995051,0.0525181,0.04121401,0.0230073,0.03019116,0.07774363,0.1525818,0.1585514,0.1675418,0.1738052,0.1884491,0.1918797,0.0,38.47978,35.36959,30.60801,8.498055,6.777462,2.611607,2.50474,5.218061,8.700323,9.260036,10.11215,10.66864,12.03299,12.37803,0.0,0.08095898,0.0,0.0,0.01018265
1847,22012006.0,3.355551,135.3083,0.0,0.0,40.1345,0.0,4.15913e-08,0.0,-0.0007936946,1164.506,1.328639,0.0,0.2293978,0.2556022,0.1990883,0.05252712,0.04124963,0.02300333,0.03018456,0.07775325,0.1526196,0.1585952,0.1675821,0.1738371,0.1884691,0.1918982,0.0,38.45847,35.34822,30.58669,8.491703,6.772087,2.611455,2.505774,5.221343,8.704894,9.264367,10.116,10.67198,12.03485,12.37969,0.0,0.1154012,0.0,0.0,0.01074198
1848,23012006.0,3.355264,135.308,0.0,0.0,40.14335,0.0,4.15913e-08,0.0,-0.0007936946,1164.498,1.328458,0.0,0.2125414,0.257612,0.1993912,0.05265895,0.0414713,0.02300865,0.0301636,0.07776055,0.152656,0.1586379,0.1676219,0.1738711,0.1884892,0.1919165,0.0,38.43834,35.32772,30.56543,8.485464,6.766803,2.611304,2.506807,5.224624,8.709464,9.268696,10.11976,10.67531,12.03671,12.38147,0.0,0.07091102,0.0,0.0,0.01125224
1849,24012006.0,3.355004,135.3076,0.0,0.0,40.15218,0.0,4.15913e-08,0.0,-0.0007936946,1164.49,1.328582,0.0,0.2075571,0.2589799,0.2007873,0.05202318,0.04100195,0.02306279,0.03022243,0.07778622,0.152693,0.1586804,0.1676608,0.1739026,0.1885091,0.191935,0.0,38.4147,35.30752,30.54458,8.479161,6.761523,2.611155,2.507841,5.227904,8.714035,9.273024,10.12349,10.67864,12.03857,12.3832,0.0,0.0618322,0.0,0.0,0.01173981
1850,25012006.0,3.354632,135.3073,0.0,0.0,40.16105,0.0,4.15913e-08,0.0,-0.0007936946,1164.482,1.328383,0.0,0.232136,0.2579451,0.2005587,0.05209194,0.04098266,0.02306566,0.03026271,0.07783353,0.1527369,0.1587228,0.1676996,0.1739346,0.1885292,0.1919534,0.0,38.39753,35.28806,30.5239,8.472765,6.756136,2.611011,2.508888,5.231185,8.718606,9.277312,10.12723,10.6819,12.04043,12.38492,0.0,0.09299657,0.0,0.0,0.01235429
1851,26012006.0,3.354115,135.3069,0.0,0.0,40.16999,0.0,4.15913e-08,0.0,-0.0007936946,1164.474,1.328061,0.0,0.2467243,0.26125,0.2016619,0.05188494,0.04081723,0.0231001,0.03031329,0.07787797,0.1527849,0.1587648,0.1677382,0.1739671,0.1885492,0.1919718,0.0,38.38442,35.2694,30.50343,8.466383,6.750766,2.61087,2.509938,5.234467,8.723177,9.281567,10.13096,10.68516,12.04229,12.38664,0.0,0.1337941,0.0,0.0,0.01312566
1852,27012006.0,3.353425,135.3065,0.0,0.0,40.17905,0.0,4.15913e-08,0.0,-0.0007936946,1164.467,1.327871,0.0,0.2575902,0.2680773,0.2040383,0.05065008,0.03979417,0.02318764,0.03045165,0.07794798,0.1528381,0.1588085,0.1677771,0.1740002,0.1885692,0.1919901,0.0,38.37508,35.25244,30.48365,8.459825,6.745245,2.610747,2.511001,5.237747,8.727748,9.28582,10.13469,10.68841,12.04415,12.38837,0.0,0.1673943,0.0,0.0,0.01410927
1853,28012006.0,3.353121,135.306,0.0,0.0,40.18647,0.0,1.471146e-07,0.0,-0.0007922683,1164.459,1.328518,0.0,0.1467867,0.2061677,0.2025163,0.04941786,0.0392452,0.02322203,0.02901563,0.07793912,0.1529025,0.1588537,0.1678163,0.1740431,0.1885894,0.1920084,0.0,38.30779,35.21023,30.46409,8.452723,6.739416,2.610636,2.511942,5.241031,8.732319,9.29007,10.13843,10.69168,12.04601,12.3901,0.0,0.2895356,0.0,0.0,0.0146561
1854,29012006.0,3.353005,135.3057,0.0,0.0,40.19336,0.0,1.617949e-07,0.0,-0.0008006047,1164.453,1.329407,0.0,0.2023545,0.2454074,0.2016643,0.05157169,0.03979979,0.02320177,0.02783535,0.07765545,0.152973,0.1589004,0.1678557,0.1740844,0.1887916,0.1919483,0.0,38.24324,35.15764,30.44251,8.445697,6.733595,2.610521,2.512576,5.244293,8.736889,9.294325,10.14216,10.69493,12.04786,12.39184,0.0,0.673483,0.0,0.0,0.01496622
1855,30012006.0,3.352767,135.3054,0.0,0.0,40.2013,0.0,1.796768e-07,0.0,-0.0009692577,1164.446,1.329755,0.0,0.2209993,0.2521861,0.198876,0.0538202,0.03997563,0.02315326,0.0286306,0.07743985,0.1530179,0.1589485,0.167896,0.1741266,0.1886777,0.1920218,0.0,38.20875,35.12527,30.41901,8.439361,6.7278,2.610401,2.513282,5.247534,8.74146,9.298577,10.14589,10.69819,12.04978,12.39349,0.0,0.7329042,0.0,0.0,0.01541753
1856,31012006.0,3.352578,135.3051,0.0,0.0,40.20947,0.0,1.889901e-07,0.0,-0.00112906,1164.439,1.330224,0.0,0.1999239,0.2543296,0.1988518,0.05257121,0.040055,0.02313248,0.02967669,0.07739156,0.1530338,0.158996,0.1679361,0.1741575,0.1886586,0.1920529,0.0,38.17997,35.09727,30.39531,8.433105,6.721996,2.610263,2.514282,5.250789,8.746031,9.30283,10.14963,10.70144,12.05164,12.39513,0.0,0.3827536,0.0,0.0,0.01580076
1857,1022006.0,3.352554,135.3048,0.0,0.0,40.21759,0.0,1.889901e-07,0.0,-0.001249286,1164.431,1.331298,0.0,0.1894277,0.2555788,0.1996469,0.05062905,0.03917867,0.0230903,0.03017312,0.07769422,0.1530297,0.1590421,0.1679764,0.1741856,0.1886674,0.1920749,0.0,38.14085,35.0698,30.37221,8.426164,6.715926,2.610122,2.515411,5.254105,8.750602,9.307079,10.15336,10.70469,12.0535,12.39681,0.0,0.1678814,0.0,0.0,0.01600048
1858,2022006.0,3.352652,135.3045,0.0,0.0,40.22577,0.0,1.889901e-07,0.0,-0.001249286,1164.423,1.332689,0.0,0.1703944,0.2545882,0.1997706,0.04974195,0.03856707,0.02303955,0.03029953,0.07796838,0.153056,0.1590877,0.1680164,0.1742134,0.1886875,0.1920958,0.0,38.09945,35.04334,30.34942,8.418742,6.709548,2.609967,2.516552,5.257493,8.755173,9.311331,10.15709,10.70796,12.05536,12.39854,0.0,0.08410642,0.0,0.0,0.01608081
1859,3022006.0,3.35256,135.3041,0.0,0.0,40.23404,0.0,1.889901e-07,0.0,-0.001249286,1164.415,1.333524,0.0,0.1863883,0.2537345,0.1988331,0.04977738,0.03847766,0.02300394,0.030345,0.078115,0.1531116,0.1591335,0.1680562,0.1742437,0.1887075,0.1921154,0.0,38.06334,35.018,30.32677,8.41118,6.703017,2.609803,2.517689,5.260919,8.759744,9.315586,10.16083,10.71121,12.05722,12.40027,0.0,0.1022125,0.0,0.0,0.01637583
1860,4022006.0,3.35234,135.3038,0.0,0.0,40.24244,0.0,1.889901e-07,0.0,-0.001249286,1164.407,1.333746,0.0,0.2054774,0.2519521,0.1974813,0.0506428,0.03921232,0.0229725,0.03031133,0.07817712,0.1531773,0.1591795,0.1680961,0.1742751,0.1887279,0.1921338,0.0,38.03749,34.99323,30.30403,8.403812,6.696634,2.609633,2.518817,5.264357,8.764314,9.319836,10.16456,10.71447,12.05908,12.40193,0.0,0.1180308,0.0,0.0,0.01681686
1861,5022006.0,3.35207,135.3035,0.0,0.0,40.25089,0.0,1.889901e-07,0.0,-0.001249286,1164.399,1.333645,0.0,0.2215939,0.2499783,0.1960921,0.05146053,0.03997871,0.02294808,0.03024628,0.0781861,0.1532385,0.1592253,0.168136,0.1743079,0.188748,0.1921517,0.0,38.01589,34.96898,30.28108,8.396788,6.690552,2.609462,2.519927,5.267788,8.768885,9.324091,10.16829,10.71772,12.06094,12.40347,0.0,0.1354651,0.0,0.0,0.01730948
1862,6022006.0,3.351826,135.3033,0.0,0.0,40.25938,0.0,1.889901e-07,0.0,-0.001249286,1164.391,1.333536,0.0,0.2022316,0.2507501,0.1957778,0.0519188,0.04052263,0.02294144,0.03019031,0.07817107,0.1532901,0.1592695,0.1681757,0.1743432,0.1887686,0.1921691,0.0,37.99402,34.94544,30.25807,8.390049,6.684747,2.60929,2.521015,5.271194,8.773456,9.328342,10.17202,10.72098,12.0628,12.40524,0.0,0.0933257,0.0,0.0,0.01775996
1863,7022006.0,3.351711,135.303,0.0,0.0,40.26778,0.0,1.889901e-07,0.0,-0.001249286,1164.383,1.333856,0.0,0.1838765,0.2540048,0.1966699,0.05163166,0.04041338,0.022975,0.03021264,0.07816591,0.1533276,0.1593122,0.1682152,0.1743768,0.1887886,0.192187,0.0,37.96324,34.92168,30.23537,8.383388,6.67907,2.609119,2.522096,5.27459,8.778027,9.332596,10.17576,10.72424,12.06466,12.40687,0.0,0.04883992,0.0,0.0,0.01806007
1864,8022006.0,3.351494,135.3027,0.0,0.0,40.27622,0.0,1.889901e-07,0.0,-0.001249286,1164.375,1.333889,0.0,0.2056911,0.2507923,0.1960989,0.05163872,0.04040335,0.02297242,0.03024315,0.07818638,0.1533686,0.1593537,0.1682542,0.1744081,0.188808,0.1922044,0.0,37.93707,34.89863,30.21288,8.376665,6.673361,2.608948,2.523178,5.277964,8.782598,9.336849,10.17949,10.72749,12.06644,12.4084,0.0,0.0834658,0.0,0.0,0.01847383
1865,9022006.0,3.351263,135.3024,0.0,0.0,40.28474,0.0,1.889901e-07,0.0,-0.001249286,1164.367,1.333735,0.0,0.2051782,0.2492108,0.1953145,0.05204955,0.0407837,0.02295368,0.03022561,0.07819932,0.1534151,0.1593949,0.1682933,0.1744426,0.1888276,0.1922216,0.0,37.91461,34.87652,30.19029,8.370095,6.667768,2.608777,2.524257,5.281339,8.787168,9.341102,10.18322,10.73074,12.06823,12.41016,0.0,0.06918485,0.0,0.0,0.01890329
1866,10022006.0,3.351007,135.3021,0.0,0.0,40.29322,0.0,1.889901e-07,0.0,-0.001249286,1164.359,1.33361,0.0,0.2077809,0.2514583,0.1955702,0.05206099,0.04087894,0.02296715,0.03021886,0.07820322,0.1534611,0.1594358,0.1683322,0.1744761,0.1888468,0.1922394,0.0,37.89035,34.85374,30.16778,8.363667,6.662316,2.608605,2.525332,5.2847,8.791739,9.345354,10.18696,10.73401,12.07001,12.41177,0.0,0.07424217,0.0,0.0,0.0193436
1867,11022006.0,3.350705,135.3018,0.0,0.0,40.30179,0.0,1.889901e-07,0.0,-0.001249286,1164.351,1.333286,0.0,0.2344133,0.2530224,0.1947794,0.05223492,0.04101555,0.02295317,0.03021597,0.07821518,0.1535065,0.1594768,0.1683712,0.1745079,0.1888659,0.1922566,0.0,37.87088,34.8319,30.14538,8.357296,6.656903,2.608434,2.526401,5.288043,8.796309,9.349606,10.19069,10.73726,12.07179,12.41271,0.0,0.1145152,0.0,0.0,0.01983977
1868,12022006.0,3.350403,135.3016,0.0,0.0,40.31056,0.0,1.889901e-07,0.0,-0.001249286,1164.344,1.332885,0.0,0.2342771,0.2628442,0.1948876,0.05241608,0.04125656,0.02293759,0.03019196,0.07821839,0.1535499,0.1595175,0.16841,0.1745401,0.188885,0.1922739,0.0,37.85413,34.81408,30.12299,8.351011,6.651597,2.608263,2.527455,5.291387,8.80088,9.353855,10.19442,10.74052,12.07358,12.41195,0.0,0.1207603,0.0,0.0,0.02033492
1869,13022006.0,3.350454,135.3013,0.0,0.0,40.31911,0.0,1.889901e-07,0.0,-0.001320935,1164.336,1.333181,0.0,0.1547355,0.237058,0.1929823,0.05253639,0.04140441,0.02293583,0.03017535,0.07821801,0.1535902,0.1595574,0.1684486,0.1745759,0.1889121,0.1922933,0.0,37.82804,34.79383,30.10089,8.344816,6.646388,2.608092,2.528506,5.294711,8.805451,9.35811,10.19816,10.74371,12.07536,12.41672,0.0,0.01080782,0.0,0.0,0.02044031
1870,14022006.0,3.34997,135.3011,0.0,0.0,40.32755,0.0,1.889901e-07,0.0,-0.001320935,1164.327,1.332788,0.0,0.1975889,0.2501442,0.196291,0.05207046,0.04117903,0.02300136,0.03022046,0.0782292,0.1536297,0.1595965,0.1684872,0.1746083,0.1889255,0.1923092,0.0,37.80016,34.77164,30.07849,8.338634,6.641229,2.607924,2.529553,5.298022,8.810022,9.362363,10.20189,10.74689,12.07714,12.41837,0.0,0.1364405,0.0,0.0,0.02105068
1871,15022006.0,3.349486,135.3008,0.0,0.0,40.33621,0.0,1.889901e-07,0.0,-0.001320935,1164.319,1.332425,0.0,0.2317501,0.2524993,0.1966094,0.0515551,0.04063906,0.02303419,0.03032926,0.07828318,0.1536767,0.1596362,0.1685259,0.1746401,0.1889427,0.1923263,0.0,37.78392,34.75172,30.05682,8.332216,6.635896,2.607773,2.530617,5.301334,8.814593,9.366612,10.20562,10.75007,12.07892,12.42002,0.0,0.1601097,0.0,0.0,0.02171672
1872,16022006.0,3.349136,135.3005,0.0,0.0,40.34489,0.0,1.889901e-07,0.0,-0.001320935,1164.311,1.332024,0.0,0.2331354,0.2569519,0.1949179,0.05196396,0.04093841,0.02299828,0.03033232,0.07833327,0.15373,0.159677,0.1685646,0.1746716,0.1889617,0.1923439,0.0,37.7704,34.73236,30.035,8.325836,6.630559,2.607622,2.531685,5.304646,8.819164,9.370829,10.20936,10.75325,12.08071,12.42094,0.0,0.1451003,0.0,0.0,0.02225759
1873,17022006.0,3.348824,135.3003,0.0,0.0,40.35382,0.0,1.889901e-07,0.0,-0.001477496,1164.303,1.331557,0.0,0.2325795,0.2670196,0.1988683,0.05244358,0.04136939,0.02296051,0.03027052,0.07835058,0.1537781,0.1597189,0.1686032,0.1747132,0.1890129,0.1923507,0.0,37.75747,34.71708,30.01378,8.319669,6.625398,2.607464,2.532747,5.307959,8.823735,9.375005,10.21309,10.75642,12.08256,12.41854,0.0,0.1270612,0.0,0.0,0.02276072
1874,18022006.0,3.34849,135.3,0.0,0.0,40.36292,0.0,1.889901e-07,0.0,-0.001633359,1164.295,1.331005,0.0,0.2333226,0.2546542,0.204546,0.05262963,0.04156005,0.02294397,0.03021962,0.07835335,0.153818,0.1597604,0.1686423,0.1747448,0.1890075,0.1923768,0.0,37.74517,34.70135,29.99668,8.313665,6.620366,2.607293,2.533794,5.31126,8.828306,9.37918,10.21682,10.7596,12.08438,12.41646,0.0,0.1204586,0.0,0.0,0.02327918
1875,19022006.0,3.348121,135.2998,0.0,0.0,40.37206,0.0,1.889901e-07,0.0,-0.001702477,1164.286,1.33036,0.0,0.2349717,0.2462171,0.2031718,0.05262569,0.04164281,0.02293473,0.03019657,0.07835881,0.1538533,0.1598014,0.1686814,0.1747743,0.1890198,0.1923948,0.0,37.73332,34.68386,29.98198,8.307737,6.615402,2.607122,2.534824,5.314541,8.832877,9.383358,10.22056,10.76279,12.08616,12.41624,0.0,0.1203629,0.0,0.0,0.02382414
1876,20022006.0,3.347543,135.2996,0.0,0.0,40.38103,0.0,1.889901e-07,0.0,-0.001702477,1164.278,1.329365,0.0,0.2414468,0.239868,0.1925341,0.05258289,0.04168632,0.02293285,0.03018872,0.07836934,0.1538872,0.1598412,0.1687199,0.1748049,0.18904,0.1924123,0.0,37.72208,34.66401,29.96595,8.301817,6.610484,2.606951,2.535851,5.317823,8.837448,9.387533,10.22429,10.76596,12.08794,12.42029,0.0,0.1927416,0.0,0.0,0.02453507
1877,21022006.0,3.346941,135.2994,0.0,0.0,40.38987,0.0,1.889901e-07,0.0,-0.001702477,1164.269,1.328369,0.0,0.242912,0.2462679,0.1850717,0.05259638,0.04168111,0.02293956,0.03019748,0.07838687,0.1539221,0.1598805,0.1687584,0.1748367,0.1890597,0.1924299,0.0,37.71116,34.64474,29.94641,8.295908,6.605592,2.606779,2.536876,5.321105,8.842018,9.39171,10.22802,10.76914,12.08973,12.42468,0.0,0.2421139,0.0,0.0,0.02526489
1878,22022006.0,3.346272,135.2992,0.0,0.0,40.39856,0.0,1.889901e-07,0.0,-0.001702477,1164.261,1.327308,0.0,0.2440871,0.2493265,0.1817693,0.05254975,0.04165853,0.0229488,0.03021542,0.07841117,0.1539592,0.1599197,0.1687969,0.1748687,0.1890793,0.1924474,0.0,37.70028,34.62646,29.9235,8.290042,6.600724,2.606611,2.537896,5.324368,8.846589,9.395887,10.23176,10.77232,12.09151,12.42979,0.0,0.2944645,0.0,0.0,0.026044
1879,23022006.0,3.345738,135.299,0.0,0.0,40.40716,0.0,1.889901e-07,0.0,-0.001702477,1164.253,1.32652,0.0,0.2432463,0.2504458,0.1873661,0.0526512,0.04165145,0.0229689,0.03024002,0.07843947,0.1539991,0.1599592,0.1688351,0.1749007,0.1890976,0.1924655,0.0,37.68937,34.60858,29.89898,8.284181,6.595869,2.606452,2.538917,5.327619,8.85116,9.400061,10.23541,10.7755,12.09329,12.43312,0.0,0.2623833,0.0,0.0,0.02671573
1880,24022006.0,3.344814,135.2988,0.0,0.0,40.41587,0.0,1.889901e-07,0.0,-0.001702477,1164.245,1.325424,0.0,0.254728,0.2606912,0.1954957,0.05193748,0.04140205,0.02304875,0.03031296,0.07847847,0.1540423,0.1599992,0.1688727,0.1749333,0.189116,0.1924837,0.0,37.67961,34.59168,29.87598,8.278233,6.591006,2.606302,2.539943,5.330869,8.855731,9.404239,10.23903,10.77867,12.09508,12.43477,0.0,0.3498642,0.0,0.0,0.02774433
1881,25022006.0,3.344242,135.2984,0.0,0.0,40.42469,0.0,1.889901e-07,0.0,-0.001702477,1164.237,1.324893,0.0,0.2486087,0.2588184,0.1961292,0.05139093,0.04082751,0.02308905,0.03043593,0.07855347,0.1540941,0.1600403,0.16891,0.1749651,0.1891348,0.1925015,0.0,37.67031,34.57597,29.85444,8.271978,6.585935,2.606162,2.540995,5.334118,8.860302,9.408413,10.24265,10.78185,12.09686,12.43642,0.0,0.2754441,0.0,0.0,0.02848855
1882,26022006.0,3.343506,135.2981,0.0,0.0,40.43353,0.0,1.889901e-07,0.0,-0.001702477,1164.229,1.324129,0.0,0.2551644,0.2619848,0.1967998,0.0514009,0.04086093,0.0231136,0.03048187,0.0786178,0.1541536,0.1600836,0.1689476,0.1749972,0.1891538,0.1925189,0.0,37.66123,34.56041,29.83307,8.265734,6.58084,2.606026,2.542056,5.337395,8.864873,9.412593,10.24627,10.78504,12.09864,12.43805,0.0,0.2769521,0.0,0.0,0.02938645
1883,27022006.0,3.342638,135.2977,0.0,0.0,40.44246,0.0,1.889901e-07,0.0,-0.001702477,1164.22,1.323421,0.0,0.2659898,0.2687981,0.1986521,0.05087817,0.04043971,0.02318025,0.03057379,0.07868488,0.1542155,0.1601289,0.1689853,0.1750297,0.189173,0.1925364,0.0,37.65392,34.54592,29.81223,8.259408,6.575695,2.605906,2.54313,5.340676,8.869443,9.416769,10.24989,10.78822,12.10043,12.4397,0.0,0.2884823,0.0,0.0,0.03044405
1884,28022006.0,3.341809,135.2973,0.0,0.0,40.45147,0.0,1.889901e-07,0.0,-0.001702477,1164.213,1.322939,0.0,0.2729091,0.2716766,0.1997359,0.05034878,0.03987234,0.02323427,0.03069266,0.07877269,0.1542822,0.1601755,0.1690238,0.1750623,0.189192,0.1925538,0.0,37.64807,34.53251,29.79198,8.252873,6.570359,2.605797,2.544225,5.343957,8.874014,9.420942,10.25351,10.79139,12.10221,12.44136,0.0,0.2651895,0.0,0.0,0.03150332
1885,1032006.0,3.340669,135.2968,0.0,0.0,40.4606,0.0,1.889901e-07,0.0,-0.001702477,1164.205,1.322395,0.0,0.2872501,0.2806441,0.2021288,0.04932236,0.03903212,0.0233324,0.03083682,0.0788714,0.1543547,0.1602237,0.1690625,0.1750955,0.1892114,0.1925713,0.0,37.64539,34.52053,29.77241,8.246205,6.564826,2.605708,2.545339,5.34724,8.878585,9.425118,10.25713,10.79457,12.10399,12.44301,0.0,0.3159889,0.0,0.0,0.03289724
1886,2032006.0,3.339813,135.2962,0.0,0.0,40.46976,0.0,1.889901e-07,0.0,-0.001702477,1164.197,1.322219,0.0,0.2750087,0.2767251,0.2015328,0.04911968,0.03863332,0.02335723,0.03095539,0.07898806,0.1544336,0.1602737,0.1691015,0.1751282,0.1892305,0.1925888,0.0,37.64253,34.50918,29.75317,8.239319,6.559013,2.605628,2.54648,5.350552,8.883156,9.429297,10.26075,10.79775,12.10578,12.44467,0.0,0.2663244,0.0,0.0,0.03404658
1887,3032006.0,3.339072,135.2957,0.0,0.0,40.47882,0.0,1.889901e-07,0.0,-0.001763987,1164.189,1.321833,0.0,0.2721381,0.2719065,0.200039,0.05011364,0.03939112,0.02332481,0.03094484,0.07906103,0.1545136,0.1603258,0.1691414,0.1751661,0.1892963,0.1925907,0.0,37.63721,34.49674,29.73362,8.232573,6.553339,2.605546,2.547623,5.353864,8.887727,9.433475,10.26437,10.80092,12.10755,12.44629,0.0,0.2205949,0.0,0.0,0.03506698
1888,4032006.0,3.338468,135.2953,0.0,0.0,40.48788,0.0,1.889916e-07,0.0,-0.001919806,1164.18,1.321651,0.0,0.2497577,0.2687709,0.1988405,0.05052559,0.03969395,0.02331002,0.03093742,0.07910188,0.1545855,0.1603784,0.1691818,0.1752044,0.1892813,0.1926217,0.0,37.62965,34.48388,29.71403,8.22602,6.547872,2.605466,2.548766,5.357176,8.892298,9.43765,10.26799,10.8041,12.10934,12.44794,0.0,0.1393071,0.0,0.0,0.03595063
1889,5032006.0,3.337885,135.2948,0.0,0.0,40.49689,0.0,1.889947e-07,0.0,-0.001988739,1164.172,1.321905,0.0,0.2227555,0.2731102,0.2006569,0.05045596,0.03982124,0.02336594,0.0309476,0.07912897,0.154649,0.1604307,0.1692226,0.1752362,0.1892899,0.1926397,0.0,37.6148,34.47112,29.69441,8.219672,6.542546,2.605386,2.549908,5.360488,8.896868,9.441828,10.27161,10.80729,12.11112,12.44959,0.0,0.1045181,0.0,0.0,0.03680121
1890,6032006.0,3.337002,135.2943,0.0,0.0,40.50597,0.0,1.889947e-07,0.0,-0.001988739,1164.164,1.321599,0.0,0.2549148,0.2752312,0.2013112,0.05025634,0.03961054,0.02340507,0.03100961,0.07917963,0.1547102,0.1604819,0.1692628,0.1752689,0.189307,0.192658,0.0,37.60471,34.45901,29.67524,8.21326,6.537137,2.605313,2.551051,5.363801,8.901439,9.446003,10.27523,10.81044,12.1129,12.45125,0.0,0.1570639,0.0,0.0,0.03797835
1891,7032006.0,3.336174,135.2937,0.0,0.0,40.51507,0.0,1.889947e-07,0.0,-0.001988739,1164.156,1.321303,0.0,0.2663379,0.2745549,0.2011718,0.05043092,0.03967747,0.02342032,0.03105479,0.07923744,0.1547735,0.1605328,0.1693039,0.1753021,0.1893258,0.1926758,0.0,37.5978,34.44705,29.65623,8.206835,6.531696,2.605251,2.552209,5.367114,8.90601,9.450177,10.27885,10.81354,12.11469,12.4529,0.0,0.1611565,0.0,0.0,0.03912022
1892,8032006.0,3.335598,135.2932,0.0,0.0,40.52411,0.0,1.890011e-07,0.0,-0.001988739,1164.148,1.321225,0.0,0.2188555,0.26994,0.1989258,0.0507581,0.03988267,0.02338862,0.03105741,0.07928431,0.1548367,0.1605836,0.1693442,0.1753374,0.1893449,0.1926933,0.0,37.58666,34.43459,29.63713,8.200465,6.526341,2.605192,2.553371,5.370425,8.910581,9.454356,10.28247,10.81664,12.11647,12.45455,0.0,0.1371984,0.0,0.0,0.03998505
1893,9032006.0,3.335108,135.2928,0.0,0.0,40.53302,0.0,1.890011e-07,0.0,-0.001988739,1164.139,1.321608,0.0,0.2024964,0.2697791,0.2003068,0.05096189,0.04024736,0.02342556,0.03103859,0.07930154,0.1548947,0.1606339,0.1693846,0.1753692,0.189364,0.1927107,0.0,37.56466,34.42148,29.61779,8.194314,6.521196,2.605127,2.554517,5.373737,8.915152,9.458532,10.28609,10.81974,12.11825,12.45621,0.0,0.06326964,0.0,0.0,0.04074937
1894,10032006.0,3.334009,135.2922,0.0,0.0,40.5421,0.0,1.890011e-07,0.0,-0.001988739,1164.131,1.321214,0.0,0.2519825,0.2788138,0.2028797,0.05062523,0.04004204,0.02350583,0.03110916,0.07934187,0.15495,0.1606835,0.169425,0.1754036,0.1893831,0.1927282,0.0,37.55276,34.40943,29.59901,8.18816,6.516026,2.605073,2.555672,5.377049,8.919722,9.462709,10.28971,10.82285,12.12004,12.45786,0.0,0.1798308,0.0,0.0,0.04214633
