,DATE,RESIDUE_P,HUMUS_P,FERTZR_P,NET_PL_EXCH_P,EXCH_PO4,SUR_DOP+SED_FLX,SUB_DOP_FLX,SUR_DIP_FLX,SUB_DIP_FLX,PRECIP_P,MICRO_P,FIRE_POX_EMIT,PO4_1,PO4_2,PO4_3,PO4_4,PO4_5,PO4_6,PO4_7,PO4_8,PO4_9,PO4_10,PO4_11,PO4_12,PO4_13,PO4_14,PO4_15,EXCH_P_1,EXCH_P_2,EXCH_P_3,EXCH_P_4,EXCH_P_5,EXCH_P_6,EXCH_P_7,EXCH_P_8,EXCH_P_9,EXCH_P_10,EXCH_P_11,EXCH_P_12,EXCH_P_13,EXCH_P_14,EXCH_P_15,PO4_RES,EXCH_P_RES,ECO_HVST_P
2067,30082006.0,0.9373038,133.5838,0.0,-6.495469,39.85338,0.1382285,0.000364995,0.2012032,0.01232755,1164.924,0.7586396,0.0,0.02591286,0.01989967,0.01633625,0.007822512,0.006877708,0.004420153,0.00453073,0.01054887,0.02957092,0.03756673,0.0607807,0.07228561,0.1924334,0.1953775,0.0,42.09531,31.90503,26.2788,9.277403,7.629187,3.133557,2.901149,5.566838,8.317579,9.04043,9.94695,10.23922,12.39778,12.63038,0.0,0.1314663,0.0,0.0
2068,31082006.0,0.9486551,133.5798,0.0,-6.561425,39.80854,0.1382285,0.000364995,0.2012032,0.01216308,1164.894,0.7574657,0.0,0.02535268,0.02009743,0.01653346,0.007940229,0.006980496,0.0044612,0.004548534,0.01065402,0.02985271,0.03780674,0.06065499,0.07271874,0.1923961,0.1954097,0.0,42.05296,31.85042,26.2341,9.262517,7.617248,3.130335,2.89835,5.558175,8.304142,9.020176,9.927789,10.22055,12.39926,12.63159,0.0,0.1228878,0.0,0.0
2069,1092006.0,0.9624524,133.576,0.0,-6.624372,39.76414,0.1382285,0.000364995,0.2012032,0.01200478,1164.864,0.7564306,0.0,0.02327844,0.01979292,0.01641343,0.007911622,0.006973974,0.004470691,0.004553824,0.01075862,0.03011493,0.03808585,0.06093372,0.07335634,0.1923972,0.195431,0.0,42.01083,31.79586,26.18941,9.247802,7.605332,3.127131,2.895567,5.549572,8.29082,9.000113,9.908792,10.20211,12.40073,12.63284,0.0,0.1019356,0.0,0.0
2070,2092006.0,0.9725342,133.5725,0.0,-6.690296,39.72007,0.1382285,0.0003649951,0.2012032,0.01196919,1164.835,0.7557701,0.0,0.05336291,0.0230554,0.0156907,0.007555542,0.00668803,0.004388832,0.004520621,0.01089873,0.03038621,0.03836995,0.0612937,0.07409846,0.1924112,0.1954442,0.0,41.96676,31.74092,26.14453,9.233006,7.593338,3.123927,2.892789,5.541013,8.277601,8.980232,9.889979,10.18389,12.40218,12.63412,0.0,0.2658081,0.0,0.0
2071,3092006.0,0.9748569,133.5698,0.0,-6.766445,39.67338,0.1382285,0.0003649979,0.2012032,0.01196919,1164.805,0.7568408,0.0,0.01819005,0.0178033,0.01500716,0.007155413,0.006305253,0.004266371,0.00445286,0.01107425,0.03067493,0.03858339,0.06158423,0.07469974,0.1924289,0.1954588,0.0,41.83321,31.63861,26.09846,9.217879,7.581028,3.120689,2.889972,5.53249,8.264469,8.960497,9.871336,10.16591,12.40358,12.63541,0.0,0.1503125,0.0,0.0
2072,4092006.0,0.9771276,133.5672,0.0,-6.840746,39.62781,0.1382285,0.0003649979,0.2012032,0.0118368,1164.776,0.7579154,0.0,0.01837577,0.01768904,0.01481481,0.007035239,0.006178534,0.004223901,0.004425224,0.0112416,0.03106818,0.03883912,0.06194518,0.07540211,0.1925141,0.1954402,0.0,41.73898,31.55076,26.05057,9.202336,7.568307,3.117409,2.887114,5.523992,8.251406,8.940863,9.852806,10.14812,12.40503,12.63665,0.0,0.07315219,0.0,0.0
2073,5092006.0,0.9793283,133.5645,0.0,-6.913973,39.58341,0.1382285,0.0003649979,0.2012032,0.01166859,1164.748,0.7582688,0.0,0.02315429,0.01810522,0.01513819,0.007185608,0.006265048,0.004235774,0.004419642,0.01137682,0.03147411,0.03915142,0.06237309,0.07607126,0.1924746,0.1954753,0.0,41.68097,31.47841,26.00147,9.186511,7.555356,3.114092,2.884224,5.515512,8.238418,8.921345,9.834416,10.13053,12.40651,12.63785,0.0,0.09869284,0.0,0.0
2074,6092006.0,0.9813898,133.5614,0.0,-6.986709,39.53984,0.1382285,0.0003649979,0.2012032,0.01150846,1164.721,0.7579593,0.0,0.02364635,0.01880232,0.01557836,0.007440255,0.00648161,0.00429885,0.004438884,0.01144195,0.03182299,0.03950859,0.0628689,0.07676375,0.1924777,0.1954971,0.0,41.64005,31.4152,25.95214,9.170574,7.542363,3.110764,2.881326,5.507044,8.225501,8.901962,9.816187,10.11315,12.40798,12.63906,0.0,0.1145717,0.0,0.0
2075,7092006.0,0.9834155,133.5581,0.0,-7.059093,39.49676,0.1382285,0.0003649979,0.2012032,0.01144179,1164.694,0.7576524,0.0,0.02335328,0.01912997,0.01582678,0.007581229,0.00662064,0.004344505,0.004458028,0.01146655,0.03206973,0.03987288,0.06340746,0.07749378,0.1924944,0.1955121,0.0,41.60026,31.35544,25.90339,9.154599,7.529428,3.107435,2.878414,5.498587,8.212648,8.882733,9.798142,10.09599,12.4094,12.64034,0.0,0.1137124,0.0,0.0
2076,8092006.0,0.9854047,133.5547,0.0,-7.131292,39.45404,0.1382285,0.000365007,0.2012032,0.0114418,1164.667,0.7574341,0.0,0.06630551,0.03476433,0.01591861,0.007584706,0.006688671,0.004369479,0.004330905,0.01149923,0.03225769,0.04022224,0.06396805,0.07837258,0.1925132,0.195527,0.0,41.55663,31.29651,25.85512,9.138595,7.516562,3.104099,2.875489,5.49015,8.199851,8.863663,9.780292,10.07907,12.41079,12.64162,0.0,0.5420685,0.0,0.0
2077,9092006.0,0.9872616,133.5517,0.0,-7.21008,39.40605,0.1384056,0.000365407,0.2017252,0.01144499,1164.639,0.7595802,0.0,0.03299404,0.01882632,0.01427817,0.006935122,0.006241834,0.004253592,0.004340592,0.01155887,0.03243066,0.04051239,0.06449056,0.07906745,0.1925312,0.1955415,0.0,41.39064,31.15449,25.79237,9.120299,7.503363,3.100736,2.871518,5.481718,8.187093,8.84471,9.762626,10.06238,12.41222,12.64284,0.0,0.2019564,0.0,0.0
2078,10092006.0,0.9890704,133.5493,0.0,-7.288707,39.35652,0.1384056,0.000365407,0.2017252,0.01132373,1164.612,0.7618715,0.0,0.01823966,0.01711603,0.01338481,0.006744649,0.006036487,0.004182145,0.004322521,0.01170259,0.03274738,0.04082693,0.06507968,0.07990553,0.1926006,0.1955332,0.0,41.23841,31.01847,25.68717,9.101554,7.489763,3.097321,2.867468,5.47328,8.174389,8.825863,9.745093,10.04592,12.41366,12.64408,0.0,0.1339686,0.0,0.0
2079,11092006.0,0.9908491,133.5469,0.0,-7.365722,39.3079,0.1384056,0.000365407,0.2017252,0.01116003,1164.584,0.7640187,0.0,0.01732915,0.01692576,0.01327985,0.006590405,0.005882291,0.004125704,0.00430743,0.0118624,0.03317521,0.0411818,0.06569298,0.08076445,0.1925717,0.1955628,0.0,41.09746,30.89391,25.58307,9.082425,7.475748,3.09386,2.863451,5.464842,8.161755,8.807134,9.72772,10.02972,12.41514,12.64529,0.0,0.104044,0.0,0.0
2080,12092006.0,0.9925599,133.5446,0.0,-7.441617,39.26022,0.1384056,0.000365407,0.2017252,0.01100232,1164.557,0.7661397,0.0,0.01748971,0.01702882,0.01338694,0.006616676,0.00587258,0.004103941,0.004297528,0.01204042,0.03367346,0.04158037,0.06633862,0.08162194,0.1925703,0.1955834,0.0,40.96481,30.77692,25.48556,9.062849,7.461385,3.090356,2.859466,5.456418,8.149198,8.788509,9.710502,10.01374,12.41655,12.64652,0.0,0.09595707,0.0,0.0
2081,13092006.0,0.9941814,133.5422,0.0,-7.516522,39.21359,0.1384056,0.000365407,0.2017252,0.01099126,1164.53,0.7684249,0.0,0.01779379,0.01725668,0.01357311,0.006677509,0.005909142,0.004109893,0.004298763,0.01216575,0.03417418,0.04201712,0.06701584,0.08244106,0.1925867,0.1955953,0.0,40.84188,30.66797,25.39475,9.042796,7.446711,3.086817,2.855518,5.447996,8.136724,8.770014,9.693443,9.998003,12.41794,12.64775,0.0,0.08747955,0.0,0.0
2082,14092006.0,0.9956837,133.5397,0.0,-7.590592,39.16803,0.1384056,0.0003654071,0.2017252,0.01099126,1164.502,0.7710133,0.0,0.03774732,0.01989664,0.01382971,0.006762406,0.005985883,0.004139268,0.004309903,0.01222627,0.03459969,0.04246758,0.06772146,0.08331122,0.1926061,0.1956094,0.0,40.72965,30.5675,25.3107,9.022244,7.431715,3.08325,2.851606,5.439572,8.124338,8.751645,9.676553,9.982504,12.41934,12.64897,0.0,0.2025238,0.0,0.0
2083,15092006.0,0.9970883,133.5373,0.0,-7.66706,39.12086,0.1384056,0.0003654538,0.2017252,0.01088858,1164.475,0.7739288,0.0,0.05947922,0.02664099,0.01411339,0.006715356,0.006009024,0.004158333,0.004170335,0.01225791,0.03491925,0.04290388,0.06843826,0.08423853,0.192641,0.1956202,0.0,40.58598,30.44475,25.21381,9.000983,7.416333,3.07966,2.847728,5.431149,8.112018,8.733392,9.659836,9.96725,12.42074,12.6502,0.0,0.7429854,0.0,0.0
2084,16092006.0,0.9983644,133.5342,0.0,-7.748207,39.07059,0.1391943,0.0003657181,0.2029732,0.01077606,1164.447,0.7772498,0.0,0.01841387,0.0170855,0.01335149,0.006204976,0.00540843,0.00407123,0.004276251,0.0123303,0.03519642,0.04331532,0.06915046,0.08499991,0.1926456,0.1956376,0.0,40.43379,30.30655,25.09579,8.961293,7.384509,3.075456,2.842978,5.42277,8.099757,8.715278,9.643305,9.952267,12.42213,12.65117,0.0,0.1056585,0.0,0.0
2085,17092006.0,0.9997806,133.5318,0.0,-7.82593,39.02119,0.1391943,0.0003657181,0.2029732,0.01077607,1164.419,0.7801346,0.0,0.01709609,0.01655972,0.01299251,0.006064215,0.005314202,0.004005272,0.004264179,0.01243452,0.0354856,0.04371152,0.0698454,0.08586472,0.1926603,0.1956497,0.0,40.28661,30.17475,24.98432,8.921581,7.351169,3.07099,2.838086,5.414347,8.087545,8.697271,9.62694,9.937497,12.42352,12.65239,0.0,0.08397821,0.0,0.0
2086,18092006.0,1.001236,133.5299,0.0,-7.902565,38.97253,0.1391943,0.0003657181,0.2029732,0.01065618,1164.392,0.7825394,0.0,0.01677604,0.01631123,0.01278825,0.005965338,0.005236449,0.003941481,0.004245637,0.01265208,0.03589749,0.04411581,0.07053004,0.08677348,0.1927131,0.1956481,0.0,40.14195,30.04601,24.87571,8.883114,7.319109,3.066411,2.833279,5.405934,8.075397,8.679385,9.610742,9.92298,12.42496,12.65363,0.0,0.07326263,0.0,0.0
2087,19092006.0,1.002679,133.5281,0.0,-7.97825,38.92455,0.1391943,0.0003657181,0.2029732,0.01049476,1164.364,0.784745,0.0,0.0167018,0.01624426,0.01272895,0.005936529,0.005208672,0.003904053,0.004231678,0.01291916,0.03646229,0.04456652,0.07121433,0.08764484,0.1926974,0.1956743,0.0,40.00002,29.9203,24.76984,8.845796,7.288183,3.061704,2.82856,5.397549,8.063332,8.661616,9.594705,9.908714,12.42638,12.65485,0.0,0.06360016,0.0,0.0
2088,20092006.0,1.004073,133.5263,0.0,-8.05327,38.87724,0.1391943,0.00036572,0.2029732,0.01036523,1164.336,0.7869977,0.0,0.04907214,0.02557284,0.01460244,0.006329251,0.005237466,0.003889113,0.004203955,0.01314805,0.03709251,0.04507668,0.07192536,0.08858862,0.1927063,0.1956908,0.0,39.86019,29.79693,24.6667,8.809641,7.258368,3.056853,2.823926,5.389193,8.051373,8.643974,9.578834,9.894697,12.42778,12.65608,0.0,0.2619158,0.0,0.0
2089,21092006.0,1.005397,133.5245,0.0,-8.132795,38.82817,0.1391943,0.0003657653,0.2029732,0.01036551,1164.309,0.7894667,0.0,0.01670198,0.01618838,0.01265319,0.00590283,0.005175201,0.003784423,0.004168642,0.01263349,0.03769282,0.04562901,0.07267626,0.08938395,0.1927236,0.1957029,0.0,39.71129,29.66396,24.55425,8.770343,7.22594,3.048956,2.817382,5.380004,8.039515,8.626475,9.563141,9.88093,12.42917,12.65731,0.0,0.06362557,0.0,0.0
2090,22092006.0,1.00667,133.5227,0.0,-8.208937,38.78021,0.1391943,0.0003657653,0.2029732,0.01036551,1164.281,0.7921327,0.0,0.01678716,0.0162642,0.01271265,0.00594453,0.005204765,0.003790377,0.004170813,0.01273266,0.03821319,0.04619705,0.07346141,0.09028954,0.1927413,0.1957163,0.0,39.57158,29.53957,24.44962,8.73342,7.195218,3.040925,2.810439,5.370312,8.027748,8.60912,9.547633,9.867421,12.43057,12.65853,0.0,0.0488925,0.0,0.0
2091,23092006.0,1.007962,133.5208,0.0,-8.284337,38.73289,0.1391943,0.0003657653,0.2029732,0.01035477,1164.254,0.7946224,0.0,0.01651876,0.01604608,0.01254993,0.00588038,0.005164016,0.003781253,0.004168862,0.01282685,0.03863513,0.04675485,0.07427094,0.09121938,0.1928391,0.1956966,0.0,39.43407,29.41735,24.34697,8.697324,7.165248,3.033098,2.803517,5.360565,8.016057,8.591914,9.532322,9.854171,12.43196,12.65977,0.0,0.04963603,0.0,0.0
2092,24092006.0,1.009197,133.519,0.0,-8.359056,38.68619,0.1391943,0.0003657653,0.2029732,0.01019213,1164.227,0.7972012,0.0,0.01663391,0.01611728,0.01259572,0.00590756,0.005178567,0.003781058,0.004167509,0.01299783,0.03904215,0.0472984,0.07508065,0.09219708,0.1927916,0.1957373,0.0,39.29876,29.29709,24.24612,8.661883,7.135893,3.025427,2.796613,5.350817,8.004438,8.574849,9.5172,9.841188,12.43338,12.66101,0.0,0.04460228,0.0,0.0
2093,25092006.0,1.010354,133.5172,0.0,-8.433211,38.64009,0.1391943,0.0003657653,0.2029732,0.01003409,1164.199,0.8000218,0.0,0.01677737,0.0162098,0.01265975,0.005948745,0.005207222,0.00379086,0.004168322,0.01311027,0.03940716,0.04783828,0.07588416,0.09314889,0.1927902,0.195758,0.0,39.16592,29.1788,24.14696,8.627084,7.107083,3.017889,2.78979,5.34107,7.992887,8.557922,9.502269,9.828487,12.43478,12.66223,0.0,0.04377376,0.0,0.0
2094,26092006.0,1.011417,133.5152,0.0,-8.506881,38.59459,0.1391943,0.0003657848,0.2029732,0.01001298,1164.172,0.8031395,0.0,0.02401546,0.01663258,0.01274853,0.005999926,0.005247448,0.003806043,0.00417269,0.013162,0.03971137,0.04836394,0.07667784,0.09410411,0.1928035,0.1957697,0.0,39.03565,29.06232,24.0494,8.592862,7.078776,3.010479,2.783112,5.331323,7.981391,8.54113,9.487531,9.816044,12.43617,12.66347,0.0,0.05897151,0.0,0.0
2095,27092006.0,1.012572,133.5134,0.0,-8.580085,38.54942,0.1391943,0.0003657848,0.2029732,0.01001298,1164.144,0.8057777,0.0,0.016437,0.01589001,0.01243973,0.005870115,0.005162548,0.003784277,0.004166224,0.0132464,0.0400077,0.04886032,0.07745136,0.0950389,0.1928204,0.1957831,0.0,38.90434,28.94546,23.95195,8.558805,7.050671,3.003136,2.776522,5.321578,7.969949,8.524471,9.472981,9.803861,12.43757,12.66472,0.0,0.05723447,0.0,0.0
2096,28092006.0,1.013744,133.5116,0.0,-8.652303,38.50484,0.1391943,0.0003657848,0.2029732,0.01001298,1164.117,0.8081805,0.0,0.01632086,0.01579745,0.01234899,0.00582422,0.005122486,0.003768327,0.00415829,0.01347791,0.04042551,0.0493405,0.07820289,0.09598215,0.1928363,0.1957965,0.0,38.77504,28.83076,23.85612,8.525277,7.022967,2.995868,2.77001,5.311859,7.958572,8.507948,9.458629,9.791956,12.43896,12.66594,0.0,0.0442248,0.0,0.0
2097,29092006.0,1.014801,133.5098,0.0,-8.723982,38.46086,0.1391943,0.0003657848,0.2029732,0.009879967,1164.089,0.8110125,0.0,0.01662638,0.0160194,0.012498,0.005897288,0.005169866,0.003779974,0.004158719,0.01366859,0.04096158,0.04984511,0.07894546,0.0969849,0.1929118,0.1957801,0.0,38.64808,28.71784,23.76171,8.492251,6.995727,2.988704,2.76361,5.302169,7.947277,8.491547,9.444457,9.780306,12.4404,12.66716,0.0,0.03975554,0.0,0.0
2098,30092006.0,1.015721,133.5079,0.0,-8.795255,38.4175,0.1391943,0.0003657848,0.2029732,0.009712728,1164.062,0.8143538,0.0,0.01697939,0.01626794,0.01267246,0.005984523,0.005235713,0.003803493,0.00416522,0.01371101,0.04143514,0.05036685,0.07968733,0.09792846,0.1928746,0.1958132,0.0,38.52414,28.60697,23.66901,8.459808,6.969009,2.98166,2.757329,5.292505,7.936062,8.475273,9.43047,9.768927,12.44182,12.6684,0.0,0.04581973,0.0,0.0
2099,1102006.0,1.016453,133.5056,0.0,-8.866212,38.37476,0.1391943,0.0003657848,0.2029732,0.009553223,1164.034,0.8182791,0.0,0.01751344,0.01658786,0.01291127,0.006101547,0.005326458,0.003836266,0.004176357,0.01365749,0.04175504,0.05086616,0.08042514,0.09884741,0.1928778,0.1958342,0.0,38.40381,28.49837,23.57829,8.428061,6.942904,2.974754,2.75118,5.282805,7.92492,8.459134,9.41667,9.757804,12.44322,12.66964,0.0,0.06122036,0.0,0.0
2100,2102006.0,1.017067,133.5032,0.0,-8.936766,38.33266,0.1391943,0.0003657848,0.2029732,0.009517202,1164.007,0.8224546,0.0,0.01776204,0.01666354,0.01298843,0.006164751,0.005380598,0.003862813,0.004186881,0.01357223,0.04192093,0.05130922,0.08113954,0.09975972,0.192895,0.1958483,0.0,38.28687,28.39231,23.48966,8.397087,6.917457,2.967997,2.745169,5.273077,7.913834,8.443121,9.403057,9.746922,12.44461,12.6709,0.0,0.08150267,0.0,0.0
2101,3102006.0,1.017591,133.5007,0.0,-9.006824,38.29117,0.1391943,0.0003657848,0.2029732,0.009517202,1163.98,0.826723,0.0,0.01787462,0.01669088,0.01305367,0.006216404,0.005424982,0.00388141,0.00419466,0.01353582,0.04201927,0.05168534,0.0818093,0.1006653,0.1929134,0.1958628,0.0,38.17313,28.28877,23.40308,8.366879,6.892659,2.961386,2.739293,5.263329,7.902759,8.427214,9.389623,9.736297,12.44601,12.67216,0.0,0.09293455,0.0,0.0
2102,4102006.0,1.018361,133.4984,0.0,-9.075848,38.25022,0.1391943,0.0003657848,0.2029732,0.009517202,1163.953,0.8299413,0.0,0.0167038,0.01580514,0.01242237,0.005945644,0.005256853,0.00384057,0.004186076,0.01360131,0.04213897,0.05201328,0.08242586,0.1015509,0.1929306,0.1958764,0.0,38.06044,28.1872,23.31831,8.337305,6.868424,2.954907,2.733544,5.253569,7.891731,8.411404,9.376361,9.725921,12.4474,12.6734,0.0,0.09542476,0.0,0.0
2103,5102006.0,1.019129,133.4964,0.0,-9.144079,38.20975,0.1391943,0.0003657848,0.2029732,0.009517202,1163.925,0.8330162,0.0,0.01675519,0.01590647,0.01248674,0.00595552,0.005248307,0.003825118,0.004176565,0.01387165,0.04247802,0.05234366,0.08300376,0.1024045,0.1929474,0.1958897,0.0,37.94902,28.08713,23.23484,8.308213,6.844618,2.94853,2.727904,5.243819,7.880738,8.395698,9.363256,9.715788,12.4488,12.67464,0.0,0.05683988,0.0,0.0
2104,6102006.0,1.019833,133.4943,0.0,-9.211735,38.16985,0.1391943,0.0003657848,0.2029732,0.009511619,1163.898,0.8362893,0.0,0.01693093,0.0160286,0.01256716,0.0059872,0.00526923,0.003828679,0.00417501,0.01407531,0.04297502,0.05273379,0.08356483,0.1032272,0.1930478,0.1958681,0.0,37.84021,27.98909,23.15303,8.279694,6.821292,2.942257,2.722359,5.23409,7.869817,8.380089,9.350305,9.705892,12.45019,12.67589,0.0,0.05248738,0.0,0.0
2105,7102006.0,1.020352,133.4921,0.0,-9.279025,38.13055,0.1391943,0.0003657848,0.2029732,0.009348701,1163.871,0.8401371,0.0,0.01748681,0.01638065,0.01283861,0.00611247,0.005358485,0.003855761,0.004182112,0.01417608,0.04345549,0.05317357,0.08413608,0.1040643,0.1929979,0.1959104,0.0,37.73525,27.89353,23.07309,8.251814,6.798481,2.936094,2.716911,5.224389,7.858985,8.364592,9.337506,9.696214,12.45158,12.67714,0.0,0.05821397,0.0,0.0
2106,8102006.0,1.020963,133.4899,0.0,-9.345552,38.09182,0.1391943,0.0003657848,0.2029732,0.009190449,1163.844,0.843388,0.0,0.01685761,0.0158607,0.01249022,0.005978087,0.005281472,0.00384115,0.004179808,0.0142428,0.04382812,0.05362419,0.08472232,0.1048564,0.1929956,0.1959313,0.0,37.63286,27.80038,22.99504,8.224559,6.776189,2.930043,2.711564,5.214653,7.848227,8.349212,9.324862,9.686767,12.45298,12.67838,0.0,0.06373385,0.0,0.0
2107,9102006.0,8.368296,133.4878,0.0,-2.025404,38.06186,0.1391943,0.0003657848,0.2029732,0.009167854,1163.82,0.8458913,0.0,0.1650054,0.1718201,0.1233345,0.0607402,0.0671932,0.02317987,0.02630305,0.04888932,0.09168599,0.1053036,0.1199788,0.1324383,0.1930105,0.1959425,0.0,36.99564,27.78608,22.95482,8.234275,6.76925,2.926864,2.708234,5.206946,7.839774,8.336974,9.314982,9.679716,12.45438,12.67483,0.0,0.4093767,0.0,2.080981
2108,10102006.0,8.359183,133.4858,0.0,-2.025404,38.06238,0.1391943,0.0003657848,0.2029732,0.009167854,1163.81,0.8489656,0.0,0.2467771,0.2712744,0.1900225,0.09656407,0.1093767,0.03553169,0.04124863,0.07303072,0.1286961,0.1450858,0.1473651,0.1538931,0.1930351,0.1959563,0.0,36.96966,27.77339,22.93981,8.239162,6.784074,2.928,2.710344,5.207172,7.839711,8.335793,9.314524,9.680225,12.45577,12.67612,0.0,1.689106,0.0,2.080981
2109,11102006.0,8.350576,133.4839,0.0,-2.025404,38.07306,0.1391943,0.0003657848,0.2029732,0.009167854,1163.803,0.8517378,0.0,0.2673429,0.2834283,0.198967,0.102358,0.1162286,0.03767085,0.04440448,0.07921094,0.1404594,0.1577276,0.1562844,0.1610274,0.1930567,0.1959697,0.0,36.96507,27.77604,22.93706,8.250961,6.807141,2.930673,2.71418,5.210015,7.842712,8.338637,9.317519,9.683517,12.45717,12.67739,0.0,2.206098,0.0,2.080981
2110,12102006.0,8.341697,133.4822,0.0,-2.025404,38.08645,0.1391943,0.0003657848,0.2029732,0.009167854,1163.797,0.8546605,0.0,0.2809522,0.2899252,0.2020504,0.1042453,0.1180272,0.0377908,0.04490495,0.08075248,0.144356,0.1619459,0.1593204,0.1635429,0.1930753,0.1959831,0.0,36.96624,27.78052,22.93587,8.263556,6.830907,2.93351,2.718294,5.213533,7.846666,8.34273,9.321614,9.687726,12.45856,12.67864,0.0,2.668164,0.0,2.080981
2111,13102006.0,8.332022,133.4805,0.0,-2.025404,38.1009,0.1391943,0.0003657848,0.2029732,0.009023244,1163.792,0.8579213,0.0,0.2950073,0.3008576,0.2075037,0.1079945,0.1224058,0.03799649,0.04520037,0.08108944,0.1456681,0.1634002,0.1603947,0.1645285,0.1931095,0.1959924,0.0,36.97169,27.78763,22.93623,8.276944,6.855382,2.936334,2.722416,5.217222,7.850928,8.347228,9.326078,9.69225,12.45995,12.67992,0.0,3.169964,0.0,2.080981
2112,14102006.0,8.321304,133.4789,0.0,-2.025404,38.11607,0.1391943,0.0003657848,0.2029732,0.008874511,1163.787,0.8616008,0.0,0.3099676,0.3166493,0.2153234,0.1134746,0.129091,0.03850686,0.04570097,0.08119343,0.1461193,0.1639231,0.1608024,0.1649614,0.1931094,0.196012,0.0,36.98162,27.79859,22.93888,8.291792,6.881547,2.939203,2.726559,5.220958,7.855288,8.351858,9.330673,9.696899,12.46135,12.68119,0.0,3.75138,0.0,2.080981
2113,15102006.0,8.307868,133.4772,0.0,-2.025404,38.13247,0.1391943,0.0003657848,0.2029732,0.008874511,1163.783,0.8665352,0.0,0.3520823,0.348088,0.2323105,0.125075,0.1434615,0.03990245,0.04685249,0.08128966,0.1462929,0.164129,0.1609783,0.1652047,0.1931209,0.1960231,0.0,37.00973,27.81877,22.94644,8.309708,6.911325,2.942252,2.730807,5.224721,7.85968,8.356553,9.335315,9.701623,12.46274,12.68246,0.0,4.568931,0.0,2.080981
2114,16102006.0,8.292446,133.4754,0.0,-2.025404,38.15019,0.1391943,0.0003657848,0.2029732,0.008874511,1163.78,0.8719883,0.0,0.3726991,0.3762062,0.2495777,0.1383508,0.1609137,0.04191635,0.04865785,0.08149533,0.1463992,0.16423,0.1610734,0.1653863,0.193136,0.1960365,0.0,37.04034,27.84962,22.96075,8.332375,6.94709,2.945691,2.735313,5.228531,7.864071,8.361264,9.339955,9.706349,12.46414,12.68375,0.0,5.219503,0.0,2.080981
2115,17102006.0,8.276844,133.4738,0.0,-2.025404,38.16912,0.1391943,0.0003657848,0.2029732,0.008829992,1163.777,0.8777393,0.0,0.4219303,0.3798421,0.2518768,0.141354,0.1674352,0.04290491,0.04993302,0.081738,0.1465073,0.1642993,0.1611404,0.1655633,0.1932605,0.1960024,0.0,37.10888,27.88737,22.97843,8.357751,6.986905,2.949469,2.740108,5.232406,7.868473,8.365973,9.344595,9.711099,12.46554,12.68501,0.0,4.502685,0.0,2.080981
2116,18102006.0,8.264672,133.4723,0.0,-2.025404,38.18754,0.1391943,0.0003657848,0.2029732,0.008660804,1163.774,0.881561,0.0,0.3576946,0.3260012,0.2330443,0.1321235,0.1577355,0.04261008,0.05017031,0.08186839,0.1466105,0.1643611,0.1611985,0.1657176,0.1931933,0.1960498,0.0,37.16906,27.91729,22.9937,8.382413,7.026707,2.953321,2.745013,5.236332,7.872875,8.370683,9.349282,9.715907,12.46694,12.6862,0.0,2.483331,0.0,2.080981
2117,19102006.0,8.251674,133.471,0.0,-2.025404,38.20435,0.1391943,0.0003657941,0.2029732,0.008499452,1163.769,0.8862971,0.0,0.3544797,0.3284845,0.2274817,0.1262305,0.1497542,0.04175871,0.04909389,0.08181617,0.1466775,0.1644195,0.1612541,0.1658626,0.193185,0.1960727,0.0,37.18982,27.93384,23.00251,8.40338,7.06173,2.956942,2.749721,5.240284,7.877276,8.375395,9.353978,9.720709,12.46834,12.68744,0.0,3.961465,0.0,2.080981
2118,20102006.0,8.235489,133.4697,0.0,-2.025404,38.22193,0.1391943,0.0003657941,0.2029732,0.008414465,1163.766,0.892756,0.0,0.3775909,0.3565114,0.2405681,0.1349305,0.15739,0.04253788,0.0495815,0.08176415,0.1467078,0.1644721,0.1613092,0.1659993,0.1931957,0.1960877,0.0,37.23554,27.95884,23.01388,8.425219,7.097033,2.960527,2.754358,5.244227,7.881677,8.380104,9.358673,9.725516,12.46973,12.68871,0.0,5.515111,0.0,2.080981
2119,21102006.0,8.221643,133.4684,0.0,-2.025404,38.23995,0.1391943,0.0003657941,0.2029732,0.008414465,1163.763,0.8973714,0.0,0.3462659,0.3325153,0.2341283,0.133084,0.1589501,0.04313497,0.05034269,0.08184815,0.1467406,0.1645198,0.1613633,0.1661338,0.1932122,0.1961018,0.0,37.28092,27.98463,23.02742,8.449247,7.135307,2.964367,2.759126,5.248184,7.886077,8.384813,9.363369,9.730387,12.47113,12.68999,0.0,4.81774,0.0,2.080981
2120,22102006.0,8.20851,133.4671,0.0,-2.025404,38.25701,0.1391943,0.0003657987,0.2029732,0.008414497,1163.761,0.9018975,0.0,0.339269,0.3238702,0.2279657,0.1277099,0.1535142,0.04213673,0.04984243,0.08184323,0.146776,0.1645648,0.1614169,0.1662759,0.1932281,0.1961154,0.0,37.30678,28.00179,23.03691,8.470574,7.171357,2.968086,2.763875,5.252172,7.890479,8.38952,9.368064,9.735271,12.47252,12.69126,0.0,5.08068,0.0,2.080981
